date,pagePath,exits
2019-08-16,/blog/meet-our-instructors-keith/,0
2019-08-16,/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,0
2019-08-16,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR0r-0PMmxOzJ-WlvBTmZS4Dcu1mdZkmJZNaDE7MeEP9Kk6ONdFVhoiYvHU,0
2019-08-16,/blog/page/26/,0
2019-08-16,/blog/student-codeclan-expect-prepare/,0
2019-08-16,/courses/edaid-apply/,0
2019-08-16,/courses/inverness/,0
2019-08-16,/courses/professional-software-development/apply/course_application_1,0
2019-08-16,/data-pre-course-work/,0
2019-08-16,/data-skills-survey/,0
2019-08-16,/digital-careers/?fbclid=IwAR3RDm0N5jGLcXlD30Ztnw-fN6suUo671HULfq1SzZYAuD_f9GguwelcLn4,0
2019-08-16,/digital-careers/data-scientist/,0
2019-08-16,/Edinburgh/,0
2019-08-16,/events/edinburgh/,0
2019-08-16,/events/glasgow/,0
2019-08-16,/events/taster-sessions/,0
2019-08-16,/for-employers/employer-case-studies/,0
2019-08-16,/for-employers/employer-case-studies/zonal-case-study/,0
2019-08-16,/pre-course-work-data-analysis/,0
2019-08-17,/?s=Pre-course+work,0
2019-08-17,/about-us/join-us/?fbclid=IwAR30_DfVyKF9KLo-5iUbOCxR8Xdyo9khN5DRdZp_K0xYfxkM4Y0a2F8hHIo,0
2019-08-17,/accessibility/,0
2019-08-17,/blog/,0
2019-08-17,/blog/category/careers-in-tech/,0
2019-08-17,/blog/category/inspiring-stories/,0
2019-08-17,/blog/category/learning-to-code/,0
2019-08-17,/blog/inoapps-partner-of-the-month/,0
2019-08-17,/blog/meet-colin-instructor-at-codeclan/,0
2019-08-17,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-17,/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR2TcJn7X7n11wWpLRjme5ZqzL_PX68V2bBYecOFVnBIj7RdfdFeHJXLrNg,0
2019-08-17,/blog/page/2/,0
2019-08-17,/blog/retrain-as-a-data-analyst/,0
2019-08-17,/courses/bespoke-courses/,0
2019-08-17,/courses/full-stack-web-development/cost-and-funding/,0
2019-08-17,/courses/inverness/,0
2019-08-17,/courses/professional-software-development/alasdairs-career-change/,0
2019-08-17,/courses/professional-software-development/apply/course_application_1,0
2019-08-17,/courses/professional-software-development/student-case-studies/,0
2019-08-17,/courses/statistical-modelling/,0
2019-08-17,/courses/ux-advanced/,0
2019-08-17,/courses/visualisation-r/,0
2019-08-17,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-17,/digital-careers/data-scientist/,0
2019-08-17,/digital-careers/product-owner/?fbclid=IwAR06TOvaQqcqotIrD75b5qVuTTNeFFJs0o1iKNWFNTxG4OE0ZrTbHfVNKic,0
2019-08-17,/digital-careers/support-engineer/,0
2019-08-17,/Edinburgh/,0
2019-08-17,/events/alumni-events/,0
2019-08-17,/events/edinburgh/,0
2019-08-17,/events/inverness-events/,0
2019-08-17,/events/other-events/,0
2019-08-17,/for-employers/,0
2019-08-17,/for-employers/hire-with-codeclan/,0
2019-08-17,/for-employers/sponsorships/,0
2019-08-17,/pre-course,0
2019-08-17,/the-codeclan-experience/,0
2019-08-17,/the-codeclan-experience/the-alumni/,0
2019-08-18,/blog/apply-immersive-programming-course/,0
2019-08-18,/blog/category/careers-in-tech/,0
2019-08-18,/blog/category/data-analysis/,0
2019-08-18,/blog/codeclan-data-analysis-course-diary-001/,0
2019-08-18,/blog/free-courses-launched-techmums/,0
2019-08-18,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,0
2019-08-18,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,0
2019-08-18,/blog/meet-our-graduates-alex-junior-software-developer/,0
2019-08-18,/blog/took-back-control-coding/,0
2019-08-18,/courses/full-stack-web-development/apply-inverness/,0
2019-08-18,/courses/professional-software-development/apply/course_application_1,0
2019-08-18,/courses/professional-software-development/career-support/,0
2019-08-18,/courses/professional-software-development/charlotte-case-study/,0
2019-08-18,/courses/professional-software-development/student-projects/,0
2019-08-18,/courses/ux-advanced/,0
2019-08-18,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-18,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-18,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,0
2019-08-18,/digital-careers/data-scientist/,0
2019-08-18,/digital-careers/support-engineer/,0
2019-08-18,/digital-careers/test-engineer/,0
2019-08-18,/digital-careers/ux-consultant/,0
2019-08-18,/Edinburgh/,0
2019-08-18,/events/,0
2019-08-18,/events/info-sessions/,0
2019-08-18,/for-employers/hire-with-codeclan/,0
2019-08-18,/funding/,0
2019-08-18,/inverness/,0
2019-08-19,/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR02u6_TbgLXmjG49EuXlalSELZMBIriUXeao-aZWH9Qpy6jThWqtuWkHGY,0
2019-08-19,/blog/codeclan-students-natasha-glasgow/,0
2019-08-19,/blog/digital-development-loan/,0
2019-08-19,/blog/graduate-natalie-ux-analyst/,0
2019-08-19,/blog/hire-a-developer-technical-interviews/,0
2019-08-19,/blog/how-i-discovered-code/,0
2019-08-19,/blog/tag/inoapps/,0
2019-08-19,/blog/took-back-control-coding/,0
2019-08-19,/blog/why-learn-coding/,0
2019-08-19,/courses/16-week-course/apply/,0
2019-08-19,/courses/edaid-apply/,0
2019-08-19,/courses/full-stack-web-development/apply-inverness/,0
2019-08-19,/courses/full-stack-web-development/apply-inverness/course_application_hie_1,0
2019-08-19,/courses/full-stack-web-development/apply-inverness/course_application_hie_2,0
2019-08-19,/courses/professional-software-development/apply/course_application_1,0
2019-08-19,/courses/professional-software-development/career-support/,0
2019-08-19,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-19,/digital-careers/data-scientist/,0
2019-08-19,/digital-careers/software-developer/,0
2019-08-19,/digital-careers/support-engineer/,0
2019-08-19,/events/glasgow/,0
2019-08-19,/events/other-events/,0
2019-08-19,/events/partner-events/,0
2019-08-19,/for-employers/employer-case-studies/,0
2019-08-19,/for-employers/employer-case-studies/castlight-2/,0
2019-08-19,/for-employers/sponsorships/,0
2019-08-19,/for-employers/upskill-your-staff/,0
2019-08-19,/inverness/?fbclid=IwAR2Io5ql4v1xC5TsKTtJam1rqdx0NcZRB9lVCrKoka_zr5WC-fBHc0CFUXs,0
2019-08-19,/merch,0
2019-08-19,/the-codeclan-experience/the-alumni/,0
2019-08-20,/about-us/become-a-ta-data/,0
2019-08-20,/blog/category/careers-in-tech/,0
2019-08-20,/blog/category/client-xperience/,0
2019-08-20,/blog/category/employers/page/2/,0
2019-08-20,/blog/category/learning-to-code/,0
2019-08-20,/blog/category/whats-happening-at-codeclan/,0
2019-08-20,/blog/category/whats-new/,0
2019-08-20,/blog/codeclan-ceo-melinda-matthews/,0
2019-08-20,/blog/codeclan-students-changed-career/,0
2019-08-20,/blog/free-courses-launched-techmums/,0
2019-08-20,/blog/glasgow-coding-bootcamp-career/,0
2019-08-20,/blog/highlands-here-we-come/,0
2019-08-20,/blog/inoapps-partner-of-the-month/,0
2019-08-20,/blog/meet-our-grads-alex-self-published-game-developer/,0
2019-08-20,/blog/meet-our-partners-airts/,0
2019-08-20,/blog/meet-our-partners-inoapps/,0
2019-08-20,/blog/melindas-memo-july-2019/,0
2019-08-20,/blog/new-career-in-tech-autumn/,0
2019-08-20,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-20,/blog/scotland-demand-for-developers-growing/,0
2019-08-20,/blog/scottish-tech-grads-demonstrate-the-need-for-practical-learning-in-order-to-secure-jobs/,0
2019-08-20,/blog/tag/junior-developer/,0
2019-08-20,/blog/welcome-codeclan-g14/,0
2019-08-20,/blog/why-learn-coding/,0
2019-08-20,/campuses/,0
2019-08-20,/courses/agile-for-effective-teams/,0
2019-08-20,/courses/edaid-apply/,0
2019-08-20,/courses/full-stack-web-development/cost-and-funding/,0
2019-08-20,/courses/professional-software-development/ dates,0
2019-08-20,/courses/professional-software-development/alasdairs-career-change/,0
2019-08-20,/courses/professional-software-development/apply/course_application_1,0
2019-08-20,/courses/professional-software-development/charlotte-case-study/,0
2019-08-20,/courses/professional-software-development/sarahs-reskilling-story/,0
2019-08-20,/courses/professional-software-development/student-projects/,0
2019-08-20,/courses/statistical-modelling/,0
2019-08-20,/courses/visualisation-r/,0
2019-08-20,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-20,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-20,/digital-careers/software-developer/,0
2019-08-20,/digital-careers/support-engineer/,0
2019-08-20,/digital-careers/test-engineer/,0
2019-08-20,/digital-careers/ux-consultant/,0
2019-08-20,/events/info-taster-session-events/?fbclid=IwAR1euusgrDXYvkYv-COWm8iG0zGtGMIclJfG9Spnt6r2PVezvh4O74keUsQ,0
2019-08-20,/events/inverness-events/,0
2019-08-20,/for-employers/employer-case-studies/,0
2019-08-20,/for-employers/employer-case-studies/zonal-case-study/,0
2019-08-21,/blog/category/learning-to-code/,0
2019-08-21,/blog/codebar-edinburgh-glasgow-coding/,0
2019-08-21,/blog/codeclan-ceo-women-tech/,0
2019-08-21,/blog/linda-scott-codeclan-cmo/,0
2019-08-21,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR0K-G4uhWkEpgqCLerqf0HSIb-27nqbZHBAzMefj3lh-qXbw4bGRbU5rfA,0
2019-08-21,/blog/tag/graduation/,0
2019-08-21,/courses/16-week-course/apply/,0
2019-08-21,/courses/full-stack-web-development/apply-inverness/,0
2019-08-21,/courses/full-stack-web-development/apply-inverness/course_application_hie_1,0
2019-08-21,/courses/professional-software-development/apply/course_application_1,0
2019-08-21,/courses/professional-software-development/charlotte-case-study/,0
2019-08-21,/courses/professional-software-development/student-case-studies/,0
2019-08-21,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-21,/events/other-events/,0
2019-08-21,/for-employers/employer-case-studies/castlight-2/,0
2019-08-21,/for-employers/hire-with-codeclan/,0
2019-08-21,/funding/,0
2019-08-21,/site-map/,0
2019-08-22,/?fbclid=IwAR1_9TJCA45GDZPk9Gj6OY6qXX3Yl7V50tIL6qEYvsQlaRiXc9TkxSr31Eo,0
2019-08-22,/admission-track,0
2019-08-22,/blog/category/careers-in-tech/,0
2019-08-22,/blog/category/careers-in-tech/page/2/,0
2019-08-22,/blog/category/inspiring-stories/,0
2019-08-22,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,0
2019-08-22,/blog/codeclan-data-analysis-course-diary-001/,0
2019-08-22,/blog/day-life-web-developer/,0
2019-08-22,/blog/digital-development-loan/,0
2019-08-22,/blog/fiona-adam-talk-ux-human-choices-bad-websites/,0
2019-08-22,/blog/how-i-discovered-code/,0
2019-08-22,/blog/inoapps-partner-of-the-month/,0
2019-08-22,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,0
2019-08-22,/blog/meet-our-partners-airts/,0
2019-08-22,/blog/meet-our-partners-wallet-services/,0
2019-08-22,/blog/meet-partners-freeagent/,0
2019-08-22,/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,0
2019-08-22,/blog/melindas-memo-july-2019/,0
2019-08-22,/blog/new-funding-opens-up-careers-in-coding/,0
2019-08-22,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-22,/blog/overcoming-your-interview-fears/,0
2019-08-22,/blog/page/2/,0
2019-08-22,/blog/page/3/,0
2019-08-22,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-22,/blog/scottish-companies-tech-gender-gap/,0
2019-08-22,/blog/tag/application/,0
2019-08-22,/blog/welcome-codeclan-g14/,0
2019-08-22,/blog/why-learn-coding/,0
2019-08-22,/campuses/,0
2019-08-22,/courses/professional-software-development/apply/course_application_1,0
2019-08-22,/courses/professional-software-development/apply/course_application_2,0
2019-08-22,/courses/professional-software-development/student-projects/,0
2019-08-22,/courses/visualisation-r/,0
2019-08-22,/digital-careers/ux-consultant/,0
2019-08-22,/events/,0
2019-08-22,/events/alumni-events/,0
2019-08-22,/for-employers/become-a-partner/,0
2019-08-22,/for-employers/community-outreach/,0
2019-08-22,/for-employers/upskill-your-staff/,0
2019-08-22,/funding/,0
2019-08-22,/privacy,0
2019-08-22,/site-map/,0
2019-08-22,/the-codeclan-experience/the-alumni/,0
2019-08-23,/about-us/become-a-data-instructor/,0
2019-08-23,/about-us/become-a-ta-data/?elementor-preview=20102&ver=1566546516,0
2019-08-23,/about-us/join-us/?fbclid=IwAR1kKo0MfE27WNm3e032qtNPf-5e1DftEskYuYuIvmZjihpSjrU_1SH6tK4,0
2019-08-23,/blog/,0
2019-08-23,/blog/category/inspiring-stories/,0
2019-08-23,/blog/category/learning-to-code/,0
2019-08-23,/blog/codeclan-data-analysis-course-diary-001/,0
2019-08-23,/blog/codeclan-highlands-gets-a-space-in-wasps/,0
2019-08-23,/blog/data-science-r-programming/,0
2019-08-23,/blog/most-asked-questions/,0
2019-08-23,/blog/page/2/,0
2019-08-23,/blog/page/25/,0
2019-08-23,/blog/page/3/,0
2019-08-23,/blog/primary-teacher-to-java-developer/?mc_cid=e8f21b5df2&mc_eid=82536f3aec,0
2019-08-23,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-23,/blog/tag/intro-to-programming/,0
2019-08-23,/blog/welcome-codeclan-g14/,0
2019-08-23,/courses/intro-to-r/,0
2019-08-23,/courses/professional-software-development/apply/course_application_1,0
2019-08-23,/courses/professional-software-development/career-support/,0
2019-08-23,/courses/professional-software-development/student-projects/,0
2019-08-23,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-23,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,0
2019-08-23,/data-protection/,0
2019-08-23,/digital-careers/support-engineer/,0
2019-08-23,/digital-careers/test-engineer/,0
2019-08-23,/digital-careers/ux-consultant/,0
2019-08-23,/events/partner-events/,0
2019-08-23,/for-employers/community-outreach/,0
2019-08-23,/the-codeclan-experience/,0
2019-08-23,/the-codeclan-experience/the-alumni/,0
2019-08-24,/about-us/become-a-ta-data/,0
2019-08-24,/about-us/become-an-instructor/part-time-teaching/,0
2019-08-24,/about-us/our-team/,0
2019-08-24,/blog/category/careers-in-tech/,0
2019-08-24,/blog/category/data-analysis/,0
2019-08-24,/blog/category/employers/,0
2019-08-24,/blog/category/events/,0
2019-08-24,/blog/category/learning-to-code/,0
2019-08-24,/blog/category/learning-to-code/page/2/,0
2019-08-24,/blog/category/learning-to-code/page/3/,0
2019-08-24,/blog/codebar-edinburgh-second-anniversary/,0
2019-08-24,/blog/codeclan-data-analysis-course-diary-001/,0
2019-08-24,/blog/free-courses-launched-techmums/,0
2019-08-24,/blog/learn-to-code-working/,0
2019-08-24,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-24,/blog/tag/job/,0
2019-08-24,/courses/browse-all-course-dates/,0
2019-08-24,/courses/glasgow/,0
2019-08-24,/courses/professional-software-development/apply/course_application_1,0
2019-08-24,/courses/statistical-modelling/,0
2019-08-24,/courses/ux-advanced/,0
2019-08-24,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-24,/data-analysis-announcement/cost-and-funding/,0
2019-08-24,/data-analysis-announcement/data-course-application-process/,0
2019-08-24,/digital-careers/data-scientist/,0
2019-08-24,/digital-careers/ux-consultant/,0
2019-08-24,/enquire/,0
2019-08-24,/events/,0
2019-08-24,/events/alumni-events/,0
2019-08-24,/events/glasgow/,0
2019-08-24,/events/partner-events/,0
2019-08-24,/for-employers/,0
2019-08-24,/for-employers/sponsorships/,0
2019-08-24,/funding/,0
2019-08-24,/site-map/,0
2019-08-24,/the-codeclan-experience/the-alumni/,0
2019-08-25,/?fbclid=IwAR2-DJ8Qf7Rs5JbKX7dGb1lv_dTNSa_A3nG0F_Lj1xSApOGOlEha_Q-8hko,0
2019-08-25,/blog/category/careers-in-tech/,0
2019-08-25,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,0
2019-08-25,/blog/codeclan-launches-new-data-analysis-course/,0
2019-08-25,/blog/congratulations-cohort-e29-graduates/,0
2019-08-25,/blog/data-analysis-course-glasgow-launch/,0
2019-08-25,/blog/inoapps-partner-of-the-month/,0
2019-08-25,/blog/introducing-project-showcase/,0
2019-08-25,/blog/meet-our-graduates-alex-junior-software-developer/,0
2019-08-25,/blog/melindas-memo-july-2019/,0
2019-08-25,/blog/most-asked-questions/,0
2019-08-25,/blog/newsdirect-client-xperience-interview/,0
2019-08-25,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-25,/blog/overcoming-your-interview-fears/,0
2019-08-25,/blog/page/2/,0
2019-08-25,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-25,/blog/welcome-codeclan-g14/,0
2019-08-25,/campuses/,0
2019-08-25,/courses/full-stack-web-development/apply-inverness/,0
2019-08-25,/courses/professional-software-development/apply/course_application_1,0
2019-08-25,/courses/programming-with-r/,0
2019-08-25,/courses/statistical-modelling/,0
2019-08-25,/courses/ux-advanced/,0
2019-08-25,/courses/visualisation-r/,0
2019-08-25,/data-analysis-announcement/apply-for-data-analysis/,0
2019-08-25,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-25,/digital-careers/software-developer/,0
2019-08-25,/digital-careers/ux-consultant/,0
2019-08-25,/events/,0
2019-08-25,/events/taster-sessions/,0
2019-08-25,/for-employers/,0
2019-08-25,/for-employers/upskill-your-staff/,0
2019-08-26,/about-us/become-a-ta-data/,0
2019-08-26,/about-us/join-us/job-applicant-privacy-notice/,0
2019-08-26,/about-us/our-team/our-board/,0
2019-08-26,/blog/2018-our-year-in-review/,0
2019-08-26,/blog/carving-a-career-as-a-developer-my-coding-journey/,0
2019-08-26,/blog/category/careers-in-tech/,0
2019-08-26,/blog/category/data-analysis/,0
2019-08-26,/blog/category/instructor-blogs/,0
2019-08-26,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,0
2019-08-26,/blog/codeclan-students-meet-employers-at-speed-networking-event/,0
2019-08-26,/blog/data-science-r-programming/,0
2019-08-26,/blog/hire-developer-screening-candidates/,0
2019-08-26,/blog/introducing-project-showcase/,0
2019-08-26,/blog/melindas-memo-august-2019/,0
2019-08-26,/blog/most-asked-questions/,0
2019-08-26,/blog/new-job-in-digital-codeclan/,0
2019-08-26,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-08-26,/blog/tag/digital-womens-group/,0
2019-08-26,/blog/why-learn-coding/coding-guide-download/,0
2019-08-26,/codeclan-store/,0
2019-08-26,/courses/?fbclid=IwAR1XRgmGWW_-AIEwWTeC_F3L-04fqZl0MRVmSuwUotHvU3w11sRHxzzm5hE,0
2019-08-26,/courses/?fbclid=IwAR3-IaD4ZYasRSQQve_zoWADDZr30qbpt56O770iJ71yBXh3VS2hzFB9dc4,0
2019-08-26,/courses/full-stack-web-development/apply-inverness/,0
2019-08-26,/courses/professional-software-development/apply/course_application_1,0
2019-08-26,/courses/professional-software-development/student-case-studies/,0
2019-08-26,/courses/professional-software-development/student-projects/,0
2019-08-26,/courses/visualisation-r/,0
2019-08-26,/digital-careers/software-developer/,0
2019-08-26,/events/,0
2019-08-26,/events/inverness-events/,0
2019-08-26,/events/taster-sessions/,0
2019-08-26,/for-employers/client-xperience/,0
2019-08-26,/for-employers/employer-case-studies/,0
2019-08-26,/for-employers/sponsorships/,0
2019-08-26,/for-employers/upskill-your-staff/,0
2019-08-26,/funding/,0
2019-08-27,/?p=21680&preview_id=21680&preview_nonce=626c4ab7b3&_thumbnail_id=-1&preview=true,0
2019-08-27,/about-us/become-an-instructor/part-time-teaching/,0
2019-08-27,/accessibility/,0
2019-08-27,/blog/2017/09/22/,0
2019-08-27,/blog/author/jonathan/,0
2019-08-27,/blog/category/careers-in-tech/,0
2019-08-27,/blog/category/inspiring-stories/,0
2019-08-27,/blog/codeclan-ceo-melinda-matthews/,0
2019-08-27,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,0
2019-08-27,/blog/introducing-project-showcase/,0
2019-08-27,/blog/meet-our-partners-airts/,0
2019-08-27,/blog/meet-partners-freeagent/,0
2019-08-27,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-27,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-08-27,/blog/tech-boom-campaign/,0
2019-08-27,/codeclan-store/,0
2019-08-27,/codeclan-store/white-pullover-hoodie/,0
2019-08-27,/courses/edaid-apply/?elementor-preview=18192&ver=1566903024,0
2019-08-27,/courses/edaid-apply/?elementor-preview=18192&ver=1566903385,0
2019-08-27,/courses/edaid-apply/course_application_edaid_1,0
2019-08-27,/courses/edinburgh/?fbclid=IwAR0nGdTS4Dl5mAGGccJAvioLbsicbvizVVFxjmlBbvnb5SbhGDN-kHzLvzk,0
2019-08-27,/courses/full-stack-web-development/apply-inverness/,0
2019-08-27,/courses/professional-software-development/apply/course_application_1,0
2019-08-27,/courses/professional-software-development/charlotte-case-study/,0
2019-08-27,/digital-careers/product-owner/,0
2019-08-27,/digital-careers/test-engineer/,0
2019-08-27,/digital-careers/ux-consultant/,0
2019-08-27,/for-employers/become-a-partner/,0
2019-08-27,/for-employers/employer-case-studies/,0
2019-08-27,/for-employers/employer-case-studies/castlight-2/,0
2019-08-27,/for-employers/sponsorships/,0
2019-08-27,/inverness/,0
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940697,0
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940740,0
2019-08-27,/jointheclan/?elementor-preview=21579&ver=1566940803,0
2019-08-27,/jointheclan/?preview_id=21579&preview_nonce=019073b2a8&preview=true,0
2019-08-27,/tech-boom/,0
2019-08-27,/the-codeclan-experience/a-typical-day/,0
2019-08-28,/about-us/become-an-instructor/part-time-teaching/,0
2019-08-28,/blog/,0
2019-08-28,/blog/author/jonathan/,0
2019-08-28,/blog/category/inspiring-stories/,0
2019-08-28,/blog/category/instructor-blogs/,0
2019-08-28,/blog/celebrate-joint-graduation/,0
2019-08-28,/blog/meet-our-grads-alex-self-published-game-developer/,0
2019-08-28,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-28,/courses/16-week-course/apply/,0
2019-08-28,/courses/inverness/,0
2019-08-28,/courses/professional-software-development/apply/course_application_1,0
2019-08-28,/courses/professional-software-development/career-support/,0
2019-08-28,/courses/professional-software-development/sarahs-reskilling-story/,0
2019-08-28,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-28,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,0
2019-08-28,/data-protection/,0
2019-08-28,/digital-careers/support-engineer/,0
2019-08-28,/digital-careers/ux-consultant/,0
2019-08-28,/events/,0
2019-08-28,/events/alumni-events/,0
2019-08-28,/events/other-events/,0
2019-08-28,/for-employers/become-a-partner/,0
2019-08-28,/for-employers/community-outreach/,0
2019-08-28,/for-employers/hire-with-codeclan/,0
2019-08-28,/funding/,0
2019-08-28,/the-codeclan-experience/,0
2019-08-29,/blog/,0
2019-08-29,/blog/author/killian/,0
2019-08-29,/blog/author/maria/,0
2019-08-29,/blog/category/careers-in-tech/,0
2019-08-29,/blog/category/inspiring-stories/,0
2019-08-29,/blog/category/instructor-blogs/,0
2019-08-29,/blog/category/learning-to-code/,0
2019-08-29,/blog/codeclan-launches-new-data-analysis-course/,0
2019-08-29,/blog/meet-our-instructors-keith/,0
2019-08-29,/blog/melindas-memo-august-2019/,0
2019-08-29,/blog/most-asked-questions/,0
2019-08-29,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR1UWB_1-Po9dDFyVytboeHnKde7oujxjm4ruxejzfbbn9xvGYl7Il9zUs4,0
2019-08-29,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-08-29,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-08-29,/blog/overcoming-your-interview-fears/,0
2019-08-29,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-08-29,/blog/scottish-companies-tech-gender-gap/,0
2019-08-29,/courses/bespoke-courses/,0
2019-08-29,/courses/inverness/,0
2019-08-29,/courses/professional-software-development/alasdairs-career-change/,0
2019-08-29,/courses/professional-software-development/apply/course_application_1,0
2019-08-29,/courses/professional-software-development/career-support/,0
2019-08-29,/courses/professional-software-development/charlotte-case-study/,0
2019-08-29,/courses/professional-software-development/student-case-studies/,0
2019-08-29,/courses/visualisation-r/,0
2019-08-29,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-29,/digital-careers/support-engineer/,0
2019-08-29,/digital-careers/test-engineer/,0
2019-08-29,/digital-careers/ux-consultant/,0
2019-08-29,/events/,0
2019-08-29,/events/other-events/,0
2019-08-29,/for-employers/employer-case-studies/,0
2019-08-29,/for-employers/hire-with-codeclan/,0
2019-08-29,/for-employers/sponsorships/,0
2019-08-29,/for-employers/upskill-your-staff/,0
2019-08-29,/highlands-academy/,0
2019-08-29,/the-codeclan-experience/,0
2019-08-29,/the-codeclan-experience/the-alumni/,0
2019-08-30,/about/,0
2019-08-30,/blog/2018-our-year-in-review/,0
2019-08-30,/blog/9-websites-start-coding-journey/,0
2019-08-30,/blog/category/careers-in-tech/,0
2019-08-30,/blog/category/employers/,0
2019-08-30,/blog/category/inspiring-stories/,0
2019-08-30,/blog/category/inspiring-stories/page/2/,0
2019-08-30,/blog/category/instructor-blogs/,0
2019-08-30,/blog/category/learning-to-code/,0
2019-08-30,/blog/category/whats-new/,0
2019-08-30,/blog/codeclan-ceo-melinda-matthews/,0
2019-08-30,/blog/data-analysis-course-glasgow-launch/,0
2019-08-30,/blog/day-life-web-developer/,0
2019-08-30,/blog/glasgow-coding-bootcamp-career/,0
2019-08-30,/blog/graduate-chris-android-developer/,0
2019-08-30,/blog/graduate-natalie-ux-analyst/,0
2019-08-30,/blog/melindas-memo-august-2019/,0
2019-08-30,/blog/melindas-memo-july-2019/,0
2019-08-30,/blog/melindas-memo-june-2019/,0
2019-08-30,/blog/most-asked-questions/,0
2019-08-30,/blog/tag/graduation/,0
2019-08-30,/blog/took-back-control-coding/,0
2019-08-30,/courses/bespoke-courses/,0
2019-08-30,/courses/full-stack-web-development/apply-inverness/,0
2019-08-30,/courses/professional-software-development/apply/course_application_1,0
2019-08-30,/courses/professional-software-development/career-support/,0
2019-08-30,/courses/professional-software-development/johns-route-to-career-progression/,0
2019-08-30,/courses/professional-software-development/sarahs-reskilling-story/,0
2019-08-30,/courses/professional-software-development/student-case-studies/,0
2019-08-30,/courses/professional-software-development/student-projects/,0
2019-08-30,/courses/ux-advanced/,0
2019-08-30,/digital-careers/product-owner/,0
2019-08-30,/digital-careers/software-developer/,0
2019-08-30,/digital-careers/test-engineer/,0
2019-08-30,/events/alumni-events/,0
2019-08-30,/events/inverness-events/,0
2019-08-30,/events/partner-events/,0
2019-08-30,/for-employers/client-xperience/,0
2019-08-30,/for-employers/employer-case-studies/,0
2019-08-30,/for-employers/hire-with-codeclan/,0
2019-08-30,/inverness/,0
2019-08-30,/site-map/,0
2019-08-30,/the-codeclan-experience/a-typical-day/,0
2019-08-30,/the-codeclan-experience/the-alumni/,0
2019-08-31,/about-us/become-a-data-instructor/,0
2019-08-31,/blog/,0
2019-08-31,/blog/apply-immersive-programming-course/,0
2019-08-31,/blog/category/inspiring-stories/,0
2019-08-31,/blog/category/learning-to-code/,0
2019-08-31,/courses/data-carpentry/,0
2019-08-31,/courses/full-stack-web-development/apply-inverness/,0
2019-08-31,/courses/professional-software-development/application-and-dates/,0
2019-08-31,/courses/professional-software-development/apply/course_application_1,0
2019-08-31,/courses/programming-with-r/,0
2019-08-31,/courses/statistical-modelling/,0
